"ComparisonGuid","ObjectType","SchemaName","ObjectName","ParentObjectName","DifferenceType","SourceHash","TargetHash","SourceFile","PrepareFile","PreflightFile","SupportFiles","DeploymentMode","IsSupported","WasMaterialized","MaterializedDefinitionSha256","MaterializedFiles","ConstraintKind","Reason"
"2b875235-5549-4086-a900-2bcef9f91e18","Constraint","SCore","DF__tvf_Workf__Messa__0381582B","tvf_WorkflowTransitionValidate","MissingInTarget","AE23361C700959395C0E8EAB5A839ABD85DF04F2246652F12AFC7A455D1AFFD5","","C:\Users\stephen.brett\source\CymBuild.Monorepo\Database\CymBuild_DB\Schema\Constraints\SCore.tvf_WorkflowTransitionValidate.DF__tvf_Workf__Messa__0381582B.sql","","C:\Users\stephen.brett\source\CymBuild.Monorepo\Database\CymBuild_DB\Schema\Constraints\SCore.tvf_WorkflowTransitionValidate.DF__tvf_Workf__Messa__0381582B.preflight.sql","System.Object[]","ConstraintCreate","True","False","78AE966C56D426F14E1F10959ECD319E7762C374EA902B8FA29FED6C70EEEC6F","System.String[]","DEFAULT","Source-controlled constraint SQL files were resolved."
"cd7dd01f-5c84-4d3e-bcc2-4af048f5bb2d","Constraint","SCore","DF__tvf_Workf__Messa__0A2E55BA","tvf_WorkflowValidate","MissingInTarget","AE23361C700959395C0E8EAB5A839ABD85DF04F2246652F12AFC7A455D1AFFD5","","C:\Users\stephen.brett\source\CymBuild.Monorepo\Database\CymBuild_DB\Schema\Constraints\SCore.tvf_WorkflowValidate.DF__tvf_Workf__Messa__0A2E55BA.sql","","C:\Users\stephen.brett\source\CymBuild.Monorepo\Database\CymBuild_DB\Schema\Constraints\SCore.tvf_WorkflowValidate.DF__tvf_Workf__Messa__0A2E55BA.preflight.sql","System.Object[]","ConstraintCreate","True","False","78AE966C56D426F14E1F10959ECD319E7762C374EA902B8FA29FED6C70EEEC6F","System.String[]","DEFAULT","Source-controlled constraint SQL files were resolved."
"964ddaed-eaed-4b9f-bbc8-cb1cdebd1824","Constraint","SCore","DF__tvf_Workf__Messa__7CD45A9C","tvf_WorkflowStatusValidate","MissingInTarget","AE23361C700959395C0E8EAB5A839ABD85DF04F2246652F12AFC7A455D1AFFD5","","C:\Users\stephen.brett\source\CymBuild.Monorepo\Database\CymBuild_DB\Schema\Constraints\SCore.tvf_WorkflowStatusValidate.DF__tvf_Workf__Messa__7CD45A9C.sql","","C:\Users\stephen.brett\source\CymBuild.Monorepo\Database\CymBuild_DB\Schema\Constraints\SCore.tvf_WorkflowStatusValidate.DF__tvf_Workf__Messa__7CD45A9C.preflight.sql","System.Object[]","ConstraintCreate","True","False","78AE966C56D426F14E1F10959ECD319E7762C374EA902B8FA29FED6C70EEEC6F","System.String[]","DEFAULT","Source-controlled constraint SQL files were resolved."
"35633d8b-85b3-4acc-bd85-bda3925f76a1","Constraint","SCore","DF__tvf_Workf__Targe__04757C64","tvf_WorkflowValidate","MissingInTarget","DC8397CCE23522BDB38F8F2530FEE78870948E5374A9E2E496E8E953666845DC","","C:\Users\stephen.brett\source\CymBuild.Monorepo\Database\CymBuild_DB\Schema\Constraints\SCore.tvf_WorkflowValidate.DF__tvf_Workf__Targe__04757C64.sql","","C:\Users\stephen.brett\source\CymBuild.Monorepo\Database\CymBuild_DB\Schema\Constraints\SCore.tvf_WorkflowValidate.DF__tvf_Workf__Targe__04757C64.preflight.sql","System.Object[]","ConstraintCreate","True","False","8178317E84A8D7833A1E9851EE9DECA4177C96D4CA65C043F0D6421DB41DEEEA","System.String[]","DEFAULT","Source-controlled constraint SQL files were resolved."
"a83d38f6-bfd7-4c26-ad07-97839fccf836","Constraint","SCore","DF__tvf_Workf__Targe__0569A09D","tvf_WorkflowValidate","MissingInTarget","FCFDE80E381BF5EDA60434BD53700953F254E3C7480743CF0584BFBF0C230524","","C:\Users\stephen.brett\source\CymBuild.Monorepo\Database\CymBuild_DB\Schema\Constraints\SCore.tvf_WorkflowValidate.DF__tvf_Workf__Targe__0569A09D.sql","","C:\Users\stephen.brett\source\CymBuild.Monorepo\Database\CymBuild_DB\Schema\Constraints\SCore.tvf_WorkflowValidate.DF__tvf_Workf__Targe__0569A09D.preflight.sql","System.Object[]","ConstraintCreate","True","False","85820182A65BBAC21CCA35F8163B626EE57B86D1186635DA5769BEFF2F7B9B2A","System.String[]","DEFAULT","Source-controlled constraint SQL files were resolved."
"b6e4999e-bd5e-4e39-b1d6-3ee64586fa14","Constraint","SCore","DF__tvf_Workf__Targe__771B8146","tvf_WorkflowStatusValidate","MissingInTarget","DC8397CCE23522BDB38F8F2530FEE78870948E5374A9E2E496E8E953666845DC","","C:\Users\stephen.brett\source\CymBuild.Monorepo\Database\CymBuild_DB\Schema\Constraints\SCore.tvf_WorkflowStatusValidate.DF__tvf_Workf__Targe__771B8146.sql","","C:\Users\stephen.brett\source\CymBuild.Monorepo\Database\CymBuild_DB\Schema\Constraints\SCore.tvf_WorkflowStatusValidate.DF__tvf_Workf__Targe__771B8146.preflight.sql","System.Object[]","ConstraintCreate","True","False","8178317E84A8D7833A1E9851EE9DECA4177C96D4CA65C043F0D6421DB41DEEEA","System.String[]","DEFAULT","Source-controlled constraint SQL files were resolved."
"10943a6b-7d86-4cab-9e4f-df70d8731b61","Constraint","SCore","DF__tvf_Workf__Targe__780FA57F","tvf_WorkflowStatusValidate","MissingInTarget","FCFDE80E381BF5EDA60434BD53700953F254E3C7480743CF0584BFBF0C230524","","C:\Users\stephen.brett\source\CymBuild.Monorepo\Database\CymBuild_DB\Schema\Constraints\SCore.tvf_WorkflowStatusValidate.DF__tvf_Workf__Targe__780FA57F.sql","","C:\Users\stephen.brett\source\CymBuild.Monorepo\Database\CymBuild_DB\Schema\Constraints\SCore.tvf_WorkflowStatusValidate.DF__tvf_Workf__Targe__780FA57F.preflight.sql","System.Object[]","ConstraintCreate","True","False","85820182A65BBAC21CCA35F8163B626EE57B86D1186635DA5769BEFF2F7B9B2A","System.String[]","DEFAULT","Source-controlled constraint SQL files were resolved."
"1423cba9-3ca9-4f6c-8ff0-1e3599ce38cf","Constraint","SCore","DF__tvf_Workf__Targe__7DC87ED5","tvf_WorkflowTransitionValidate","MissingInTarget","DC8397CCE23522BDB38F8F2530FEE78870948E5374A9E2E496E8E953666845DC","","C:\Users\stephen.brett\source\CymBuild.Monorepo\Database\CymBuild_DB\Schema\Constraints\SCore.tvf_WorkflowTransitionValidate.DF__tvf_Workf__Targe__7DC87ED5.sql","","C:\Users\stephen.brett\source\CymBuild.Monorepo\Database\CymBuild_DB\Schema\Constraints\SCore.tvf_WorkflowTransitionValidate.DF__tvf_Workf__Targe__7DC87ED5.preflight.sql","System.Object[]","ConstraintCreate","True","False","8178317E84A8D7833A1E9851EE9DECA4177C96D4CA65C043F0D6421DB41DEEEA","System.String[]","DEFAULT","Source-controlled constraint SQL files were resolved."
"747e3535-d2a3-4edf-aaff-c0bb5bedd271","Constraint","SCore","DF__tvf_Workf__Targe__7EBCA30E","tvf_WorkflowTransitionValidate","MissingInTarget","FCFDE80E381BF5EDA60434BD53700953F254E3C7480743CF0584BFBF0C230524","","C:\Users\stephen.brett\source\CymBuild.Monorepo\Database\CymBuild_DB\Schema\Constraints\SCore.tvf_WorkflowTransitionValidate.DF__tvf_Workf__Targe__7EBCA30E.sql","","C:\Users\stephen.brett\source\CymBuild.Monorepo\Database\CymBuild_DB\Schema\Constraints\SCore.tvf_WorkflowTransitionValidate.DF__tvf_Workf__Targe__7EBCA30E.preflight.sql","System.Object[]","ConstraintCreate","True","False","85820182A65BBAC21CCA35F8163B626EE57B86D1186635DA5769BEFF2F7B9B2A","System.String[]","DEFAULT","Source-controlled constraint SQL files were resolved."
"66e9443c-e376-42fa-9cfc-f78ab79eeff0","Constraint","SCore","DF_EntityTypes_IsOnBoarding","EntityTypes","MissingInTarget","4494E53E4DA90AB183EBBFB907EA7251DC417161CAE0FCC5E1DD2B2A9366C3E2","","C:\Users\stephen.brett\source\CymBuild.Monorepo\Database\CymBuild_DB\Schema\Constraints\SCore.EntityTypes.DF_EntityTypes_IsOnBoarding.sql","","C:\Users\stephen.brett\source\CymBuild.Monorepo\Database\CymBuild_DB\Schema\Constraints\SCore.EntityTypes.DF_EntityTypes_IsOnBoarding.preflight.sql","System.Object[]","ConstraintCreate","True","False","B8523C675A6EE4DEB8D6DEFEB159C59BD0B4B77FDCB424D7CE99ED4C4B7C084C","System.String[]","DEFAULT","Source-controlled constraint SQL files were resolved."
"3e401705-7cd5-4a65-ac3a-3a77a9f2d715","Constraint","SFin","DF__Transacti__IsHid__37F5206A","TransactionsValidate","MissingInTarget","4C56535AC1DA0D677F77958CF60EA6DCEA4AB40DC473DA768AF95412767B9683","","C:\Users\stephen.brett\source\CymBuild.Monorepo\Database\CymBuild_DB\Schema\Constraints\SFin.TransactionsValidate.DF__Transacti__IsHid__37F5206A.sql","","C:\Users\stephen.brett\source\CymBuild.Monorepo\Database\CymBuild_DB\Schema\Constraints\SFin.TransactionsValidate.DF__Transacti__IsHid__37F5206A.preflight.sql","System.Object[]","ConstraintCreate","True","False","A8E3545B05890BC0060027C5A60F46F6EF6CD1AFFC6F6547D6CC7D5AF867B161","System.String[]","DEFAULT","Source-controlled constraint SQL files were resolved."
"1a78ab67-7308-4496-a822-4ec66453fe72","Constraint","SFin","DF__Transacti__IsHid__46433FC1","TransactionDetailsValidate","MissingInTarget","4C56535AC1DA0D677F77958CF60EA6DCEA4AB40DC473DA768AF95412767B9683","","C:\Users\stephen.brett\source\CymBuild.Monorepo\Database\CymBuild_DB\Schema\Constraints\SFin.TransactionDetailsValidate.DF__Transacti__IsHid__46433FC1.sql","","C:\Users\stephen.brett\source\CymBuild.Monorepo\Database\CymBuild_DB\Schema\Constraints\SFin.TransactionDetailsValidate.DF__Transacti__IsHid__46433FC1.preflight.sql","System.Object[]","ConstraintCreate","True","False","A8E3545B05890BC0060027C5A60F46F6EF6CD1AFFC6F6547D6CC7D5AF867B161","System.String[]","DEFAULT","Source-controlled constraint SQL files were resolved."
"9fe04893-c8f3-4f1e-b403-0b26c3df98dc","Constraint","SFin","DF__Transacti__IsInf__39DD68DC","TransactionsValidate","MissingInTarget","5CDDE45AB400547D17C1F511018C11F189CBCD8DED9C3CA918E4D96BBE1C14C9","","C:\Users\stephen.brett\source\CymBuild.Monorepo\Database\CymBuild_DB\Schema\Constraints\SFin.TransactionsValidate.DF__Transacti__IsInf__39DD68DC.sql","","C:\Users\stephen.brett\source\CymBuild.Monorepo\Database\CymBuild_DB\Schema\Constraints\SFin.TransactionsValidate.DF__Transacti__IsInf__39DD68DC.preflight.sql","System.Object[]","ConstraintCreate","True","False","DF261A1223EF9F09F76C7C41470BC5386F345801379AA9711813A997C7B9935C","System.String[]","DEFAULT","Source-controlled constraint SQL files were resolved."
"5d9783e9-d811-4f01-bb68-ffcf7b35f57a","Constraint","SFin","DF__Transacti__IsInf__482B8833","TransactionDetailsValidate","MissingInTarget","5CDDE45AB400547D17C1F511018C11F189CBCD8DED9C3CA918E4D96BBE1C14C9","","C:\Users\stephen.brett\source\CymBuild.Monorepo\Database\CymBuild_DB\Schema\Constraints\SFin.TransactionDetailsValidate.DF__Transacti__IsInf__482B8833.sql","","C:\Users\stephen.brett\source\CymBuild.Monorepo\Database\CymBuild_DB\Schema\Constraints\SFin.TransactionDetailsValidate.DF__Transacti__IsInf__482B8833.preflight.sql","System.Object[]","ConstraintCreate","True","False","DF261A1223EF9F09F76C7C41470BC5386F345801379AA9711813A997C7B9935C","System.String[]","DEFAULT","Source-controlled constraint SQL files were resolved."
"36e622d6-2342-4620-ba93-87528fb86f78","Constraint","SFin","DF__Transacti__IsInv__38E944A3","TransactionsValidate","MissingInTarget","47FFCB032EC9ABF53490116879B46A434AAB37E57A8BF0C7DDB54C1C9DD0DBC2","","C:\Users\stephen.brett\source\CymBuild.Monorepo\Database\CymBuild_DB\Schema\Constraints\SFin.TransactionsValidate.DF__Transacti__IsInv__38E944A3.sql","","C:\Users\stephen.brett\source\CymBuild.Monorepo\Database\CymBuild_DB\Schema\Constraints\SFin.TransactionsValidate.DF__Transacti__IsInv__38E944A3.preflight.sql","System.Object[]","ConstraintCreate","True","False","7EA15F0FB6F5909E0B1626355BABCEC26C1A846CB48AC9D086463E0FD3AEA5A4","System.String[]","DEFAULT","Source-controlled constraint SQL files were resolved."
"7a2315d9-f988-4d18-9360-220acb87db15","Constraint","SFin","DF__Transacti__IsInv__473763FA","TransactionDetailsValidate","MissingInTarget","47FFCB032EC9ABF53490116879B46A434AAB37E57A8BF0C7DDB54C1C9DD0DBC2","","C:\Users\stephen.brett\source\CymBuild.Monorepo\Database\CymBuild_DB\Schema\Constraints\SFin.TransactionDetailsValidate.DF__Transacti__IsInv__473763FA.sql","","C:\Users\stephen.brett\source\CymBuild.Monorepo\Database\CymBuild_DB\Schema\Constraints\SFin.TransactionDetailsValidate.DF__Transacti__IsInv__473763FA.preflight.sql","System.Object[]","ConstraintCreate","True","False","7EA15F0FB6F5909E0B1626355BABCEC26C1A846CB48AC9D086463E0FD3AEA5A4","System.String[]","DEFAULT","Source-controlled constraint SQL files were resolved."
"b593c5ea-7fde-48e0-bbe6-474855837f88","Constraint","SFin","DF__Transacti__IsRea__3700FC31","TransactionsValidate","MissingInTarget","913A4FFEC21A8C990E21FCA37CF72D5DDBA81B2AE629852DC83F441956B45D5A","","C:\Users\stephen.brett\source\CymBuild.Monorepo\Database\CymBuild_DB\Schema\Constraints\SFin.TransactionsValidate.DF__Transacti__IsRea__3700FC31.sql","","C:\Users\stephen.brett\source\CymBuild.Monorepo\Database\CymBuild_DB\Schema\Constraints\SFin.TransactionsValidate.DF__Transacti__IsRea__3700FC31.preflight.sql","System.Object[]","ConstraintCreate","True","False","33ACABD98491DC316BC9F0A7B14B310B3E725C7867DCC6A05C7329AC0ACD0614","System.String[]","DEFAULT","Source-controlled constraint SQL files were resolved."
"0d1a1b37-6d06-4326-89ba-ccf7d4c96d36","Constraint","SFin","DF__Transacti__IsRea__454F1B88","TransactionDetailsValidate","MissingInTarget","913A4FFEC21A8C990E21FCA37CF72D5DDBA81B2AE629852DC83F441956B45D5A","","C:\Users\stephen.brett\source\CymBuild.Monorepo\Database\CymBuild_DB\Schema\Constraints\SFin.TransactionDetailsValidate.DF__Transacti__IsRea__454F1B88.sql","","C:\Users\stephen.brett\source\CymBuild.Monorepo\Database\CymBuild_DB\Schema\Constraints\SFin.TransactionDetailsValidate.DF__Transacti__IsRea__454F1B88.preflight.sql","System.Object[]","ConstraintCreate","True","False","33ACABD98491DC316BC9F0A7B14B310B3E725C7867DCC6A05C7329AC0ACD0614","System.String[]","DEFAULT","Source-controlled constraint SQL files were resolved."
"3ca63366-04a2-4e85-8d0f-5ebd57d5d63f","Constraint","SFin","DF__Transacti__Messa__3AD18D15","TransactionsValidate","MissingInTarget","AE23361C700959395C0E8EAB5A839ABD85DF04F2246652F12AFC7A455D1AFFD5","","C:\Users\stephen.brett\source\CymBuild.Monorepo\Database\CymBuild_DB\Schema\Constraints\SFin.TransactionsValidate.DF__Transacti__Messa__3AD18D15.sql","","C:\Users\stephen.brett\source\CymBuild.Monorepo\Database\CymBuild_DB\Schema\Constraints\SFin.TransactionsValidate.DF__Transacti__Messa__3AD18D15.preflight.sql","System.Object[]","ConstraintCreate","True","False","78AE966C56D426F14E1F10959ECD319E7762C374EA902B8FA29FED6C70EEEC6F","System.String[]","DEFAULT","Source-controlled constraint SQL files were resolved."
"c46f80a2-e34d-4ac8-a846-2fae1046be2a","Constraint","SFin","DF__Transacti__Messa__491FAC6C","TransactionDetailsValidate","MissingInTarget","AE23361C700959395C0E8EAB5A839ABD85DF04F2246652F12AFC7A455D1AFFD5","","C:\Users\stephen.brett\source\CymBuild.Monorepo\Database\CymBuild_DB\Schema\Constraints\SFin.TransactionDetailsValidate.DF__Transacti__Messa__491FAC6C.sql","","C:\Users\stephen.brett\source\CymBuild.Monorepo\Database\CymBuild_DB\Schema\Constraints\SFin.TransactionDetailsValidate.DF__Transacti__Messa__491FAC6C.preflight.sql","System.Object[]","ConstraintCreate","True","False","78AE966C56D426F14E1F10959ECD319E7762C374EA902B8FA29FED6C70EEEC6F","System.String[]","DEFAULT","Source-controlled constraint SQL files were resolved."
"c364e49c-a825-4a7e-93e8-1cb148238796","Constraint","SFin","DF__Transacti__Targe__3518B3BF","TransactionsValidate","MissingInTarget","DC8397CCE23522BDB38F8F2530FEE78870948E5374A9E2E496E8E953666845DC","","C:\Users\stephen.brett\source\CymBuild.Monorepo\Database\CymBuild_DB\Schema\Constraints\SFin.TransactionsValidate.DF__Transacti__Targe__3518B3BF.sql","","C:\Users\stephen.brett\source\CymBuild.Monorepo\Database\CymBuild_DB\Schema\Constraints\SFin.TransactionsValidate.DF__Transacti__Targe__3518B3BF.preflight.sql","System.Object[]","ConstraintCreate","True","False","8178317E84A8D7833A1E9851EE9DECA4177C96D4CA65C043F0D6421DB41DEEEA","System.String[]","DEFAULT","Source-controlled constraint SQL files were resolved."
"cd91a841-b346-41e2-8181-67704148ea98","Constraint","SFin","DF__Transacti__Targe__360CD7F8","TransactionsValidate","MissingInTarget","FCFDE80E381BF5EDA60434BD53700953F254E3C7480743CF0584BFBF0C230524","","C:\Users\stephen.brett\source\CymBuild.Monorepo\Database\CymBuild_DB\Schema\Constraints\SFin.TransactionsValidate.DF__Transacti__Targe__360CD7F8.sql","","C:\Users\stephen.brett\source\CymBuild.Monorepo\Database\CymBuild_DB\Schema\Constraints\SFin.TransactionsValidate.DF__Transacti__Targe__360CD7F8.preflight.sql","System.Object[]","ConstraintCreate","True","False","85820182A65BBAC21CCA35F8163B626EE57B86D1186635DA5769BEFF2F7B9B2A","System.String[]","DEFAULT","Source-controlled constraint SQL files were resolved."
"c23f325f-c279-492e-b32b-fd59356594b8","Constraint","SFin","DF__Transacti__Targe__4366D316","TransactionDetailsValidate","MissingInTarget","DC8397CCE23522BDB38F8F2530FEE78870948E5374A9E2E496E8E953666845DC","","C:\Users\stephen.brett\source\CymBuild.Monorepo\Database\CymBuild_DB\Schema\Constraints\SFin.TransactionDetailsValidate.DF__Transacti__Targe__4366D316.sql","","C:\Users\stephen.brett\source\CymBuild.Monorepo\Database\CymBuild_DB\Schema\Constraints\SFin.TransactionDetailsValidate.DF__Transacti__Targe__4366D316.preflight.sql","System.Object[]","ConstraintCreate","True","False","8178317E84A8D7833A1E9851EE9DECA4177C96D4CA65C043F0D6421DB41DEEEA","System.String[]","DEFAULT","Source-controlled constraint SQL files were resolved."
"abd5ccd9-6a3e-4a9a-b22c-e37a33d9b13f","Constraint","SFin","DF__Transacti__Targe__445AF74F","TransactionDetailsValidate","MissingInTarget","FCFDE80E381BF5EDA60434BD53700953F254E3C7480743CF0584BFBF0C230524","","C:\Users\stephen.brett\source\CymBuild.Monorepo\Database\CymBuild_DB\Schema\Constraints\SFin.TransactionDetailsValidate.DF__Transacti__Targe__445AF74F.sql","","C:\Users\stephen.brett\source\CymBuild.Monorepo\Database\CymBuild_DB\Schema\Constraints\SFin.TransactionDetailsValidate.DF__Transacti__Targe__445AF74F.preflight.sql","System.Object[]","ConstraintCreate","True","False","85820182A65BBAC21CCA35F8163B626EE57B86D1186635DA5769BEFF2F7B9B2A","System.String[]","DEFAULT","Source-controlled constraint SQL files were resolved."
"d562abe1-8a23-4eb8-9c15-c18b93fdf6a5","Constraint","SFin","DF__tvf_Invoi__IsHid__031743D7","tvf_InvoiceScheduleMonthConfigurationValidate","MissingInTarget","4C56535AC1DA0D677F77958CF60EA6DCEA4AB40DC473DA768AF95412767B9683","","C:\Users\stephen.brett\source\CymBuild.Monorepo\Database\CymBuild_DB\Schema\Constraints\SFin.tvf_InvoiceScheduleMonthConfigurationValidate.DF__tvf_Invoi__IsHid__031743D7.sql","","C:\Users\stephen.brett\source\CymBuild.Monorepo\Database\CymBuild_DB\Schema\Constraints\SFin.tvf_InvoiceScheduleMonthConfigurationValidate.DF__tvf_Invoi__IsHid__031743D7.preflight.sql","System.Object[]","ConstraintCreate","True","False","A8E3545B05890BC0060027C5A60F46F6EF6CD1AFFC6F6547D6CC7D5AF867B161","System.String[]","DEFAULT","Source-controlled constraint SQL files were resolved."
"02128408-e7d3-4bf4-89a0-72e07eb51124","Constraint","SFin","DF__tvf_Invoi__IsInf__04FF8C49","tvf_InvoiceScheduleMonthConfigurationValidate","MissingInTarget","5CDDE45AB400547D17C1F511018C11F189CBCD8DED9C3CA918E4D96BBE1C14C9","","C:\Users\stephen.brett\source\CymBuild.Monorepo\Database\CymBuild_DB\Schema\Constraints\SFin.tvf_InvoiceScheduleMonthConfigurationValidate.DF__tvf_Invoi__IsInf__04FF8C49.sql","","C:\Users\stephen.brett\source\CymBuild.Monorepo\Database\CymBuild_DB\Schema\Constraints\SFin.tvf_InvoiceScheduleMonthConfigurationValidate.DF__tvf_Invoi__IsInf__04FF8C49.preflight.sql","System.Object[]","ConstraintCreate","True","False","DF261A1223EF9F09F76C7C41470BC5386F345801379AA9711813A997C7B9935C","System.String[]","DEFAULT","Source-controlled constraint SQL files were resolved."
"cc27dce3-70e5-4635-97e1-32519119444a","Constraint","SFin","DF__tvf_Invoi__IsInv__040B6810","tvf_InvoiceScheduleMonthConfigurationValidate","MissingInTarget","47FFCB032EC9ABF53490116879B46A434AAB37E57A8BF0C7DDB54C1C9DD0DBC2","","C:\Users\stephen.brett\source\CymBuild.Monorepo\Database\CymBuild_DB\Schema\Constraints\SFin.tvf_InvoiceScheduleMonthConfigurationValidate.DF__tvf_Invoi__IsInv__040B6810.sql","","C:\Users\stephen.brett\source\CymBuild.Monorepo\Database\CymBuild_DB\Schema\Constraints\SFin.tvf_InvoiceScheduleMonthConfigurationValidate.DF__tvf_Invoi__IsInv__040B6810.preflight.sql","System.Object[]","ConstraintCreate","True","False","7EA15F0FB6F5909E0B1626355BABCEC26C1A846CB48AC9D086463E0FD3AEA5A4","System.String[]","DEFAULT","Source-controlled constraint SQL files were resolved."
"7b9b3248-8865-47bf-a4fe-66525b0f9b00","Constraint","SFin","DF__tvf_Invoi__IsRea__02231F9E","tvf_InvoiceScheduleMonthConfigurationValidate","MissingInTarget","913A4FFEC21A8C990E21FCA37CF72D5DDBA81B2AE629852DC83F441956B45D5A","","C:\Users\stephen.brett\source\CymBuild.Monorepo\Database\CymBuild_DB\Schema\Constraints\SFin.tvf_InvoiceScheduleMonthConfigurationValidate.DF__tvf_Invoi__IsRea__02231F9E.sql","","C:\Users\stephen.brett\source\CymBuild.Monorepo\Database\CymBuild_DB\Schema\Constraints\SFin.tvf_InvoiceScheduleMonthConfigurationValidate.DF__tvf_Invoi__IsRea__02231F9E.preflight.sql","System.Object[]","ConstraintCreate","True","False","33ACABD98491DC316BC9F0A7B14B310B3E725C7867DCC6A05C7329AC0ACD0614","System.String[]","DEFAULT","Source-controlled constraint SQL files were resolved."
"e7fe50ac-557a-4649-a612-25dd28c6ecb2","Constraint","SFin","DF__tvf_Invoi__Messa__05F3B082","tvf_InvoiceScheduleMonthConfigurationValidate","MissingInTarget","AE23361C700959395C0E8EAB5A839ABD85DF04F2246652F12AFC7A455D1AFFD5","","C:\Users\stephen.brett\source\CymBuild.Monorepo\Database\CymBuild_DB\Schema\Constraints\SFin.tvf_InvoiceScheduleMonthConfigurationValidate.DF__tvf_Invoi__Messa__05F3B082.sql","","C:\Users\stephen.brett\source\CymBuild.Monorepo\Database\CymBuild_DB\Schema\Constraints\SFin.tvf_InvoiceScheduleMonthConfigurationValidate.DF__tvf_Invoi__Messa__05F3B082.preflight.sql","System.Object[]","ConstraintCreate","True","False","78AE966C56D426F14E1F10959ECD319E7762C374EA902B8FA29FED6C70EEEC6F","System.String[]","DEFAULT","Source-controlled constraint SQL files were resolved."
"0f9548c7-c86c-4f6d-b05f-dd2eaefaa6ab","Constraint","SFin","DF__tvf_Invoi__Targe__003AD72C","tvf_InvoiceScheduleMonthConfigurationValidate","MissingInTarget","DC8397CCE23522BDB38F8F2530FEE78870948E5374A9E2E496E8E953666845DC","","C:\Users\stephen.brett\source\CymBuild.Monorepo\Database\CymBuild_DB\Schema\Constraints\SFin.tvf_InvoiceScheduleMonthConfigurationValidate.DF__tvf_Invoi__Targe__003AD72C.sql","","C:\Users\stephen.brett\source\CymBuild.Monorepo\Database\CymBuild_DB\Schema\Constraints\SFin.tvf_InvoiceScheduleMonthConfigurationValidate.DF__tvf_Invoi__Targe__003AD72C.preflight.sql","System.Object[]","ConstraintCreate","True","False","8178317E84A8D7833A1E9851EE9DECA4177C96D4CA65C043F0D6421DB41DEEEA","System.String[]","DEFAULT","Source-controlled constraint SQL files were resolved."
"043f9f69-231c-415c-961f-fc3f6a6aa63c","Constraint","SFin","DF__tvf_Invoi__Targe__012EFB65","tvf_InvoiceScheduleMonthConfigurationValidate","MissingInTarget","FCFDE80E381BF5EDA60434BD53700953F254E3C7480743CF0584BFBF0C230524","","C:\Users\stephen.brett\source\CymBuild.Monorepo\Database\CymBuild_DB\Schema\Constraints\SFin.tvf_InvoiceScheduleMonthConfigurationValidate.DF__tvf_Invoi__Targe__012EFB65.sql","","C:\Users\stephen.brett\source\CymBuild.Monorepo\Database\CymBuild_DB\Schema\Constraints\SFin.tvf_InvoiceScheduleMonthConfigurationValidate.DF__tvf_Invoi__Targe__012EFB65.preflight.sql","System.Object[]","ConstraintCreate","True","False","85820182A65BBAC21CCA35F8163B626EE57B86D1186635DA5769BEFF2F7B9B2A","System.String[]","DEFAULT","Source-controlled constraint SQL files were resolved."
"187710c5-8a38-4de7-9c79-8e5eb6d2485f","Constraint","SJob","DF__RibaStage__IsHid__0B81A14F","RibaStagesValidate","MissingInTarget","4C56535AC1DA0D677F77958CF60EA6DCEA4AB40DC473DA768AF95412767B9683","","C:\Users\stephen.brett\source\CymBuild.Monorepo\Database\CymBuild_DB\Schema\Constraints\SJob.RibaStagesValidate.DF__RibaStage__IsHid__0B81A14F.sql","","C:\Users\stephen.brett\source\CymBuild.Monorepo\Database\CymBuild_DB\Schema\Constraints\SJob.RibaStagesValidate.DF__RibaStage__IsHid__0B81A14F.preflight.sql","System.Object[]","ConstraintCreate","True","False","A8E3545B05890BC0060027C5A60F46F6EF6CD1AFFC6F6547D6CC7D5AF867B161","System.String[]","DEFAULT","Source-controlled constraint SQL files were resolved."
"7ffbb901-d581-449e-8c40-8092a5a58048","Constraint","SJob","DF__RibaStage__IsInf__0D69E9C1","RibaStagesValidate","MissingInTarget","5CDDE45AB400547D17C1F511018C11F189CBCD8DED9C3CA918E4D96BBE1C14C9","","C:\Users\stephen.brett\source\CymBuild.Monorepo\Database\CymBuild_DB\Schema\Constraints\SJob.RibaStagesValidate.DF__RibaStage__IsInf__0D69E9C1.sql","","C:\Users\stephen.brett\source\CymBuild.Monorepo\Database\CymBuild_DB\Schema\Constraints\SJob.RibaStagesValidate.DF__RibaStage__IsInf__0D69E9C1.preflight.sql","System.Object[]","ConstraintCreate","True","False","DF261A1223EF9F09F76C7C41470BC5386F345801379AA9711813A997C7B9935C","System.String[]","DEFAULT","Source-controlled constraint SQL files were resolved."
